id	text	property	subject	object
0	of George II of Great Britain and Caroline of Ansbach	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louise_of_Great_Britain	http://dbpedia.org/resource/Caroline_of_Ansbach
1	Mastroianni and Catherine Deneuve	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Chiara_Mastroianni	http://dbpedia.org/resource/Catherine_Deneuve
2	Francis III of Brittany (Breton: Frañsez; French: François; 28 February 1518, in Amboise – 10 August 1536) was Duke of Brittany and Dauphin of Viennois as the first son and heir of King Francis I of France	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Francis_III,_Duke_of_Brittany	http://dbpedia.org/resource/Francis_I_of_France
3	Princess Margaret, Countess of Snowdon, CI, GCVO, GCStJ (Margaret Rose; 21 August 1930 – 9 February 2002), often known as a child as Princess Margaret Rose but later simply as Princess Margaret, was the younger daughter of King George VI	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Princess_Margaret,_Countess_of_Snowdon	http://dbpedia.org/resource/George_VI
4	Alaa Mubarak (Arabic: علاء مبارك‎‎  IPA: [ʕæˈlæːʔ moˈbɑːɾɑk]) (born 26 November 1960 in Cairo) is an Egyptian businessman and the elder of two sons of Hosni Mubarak	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Alaa_Mubarak	http://dbpedia.org/resource/Hosni_Mubarak
5	John of Gaunt, 1st Duke of Lancaster, KG (6 March 1340 – 3 February 1399) was a member of the House of Plantagenet, the third of four surviving sons of King Edward III of England and Philippa of Hainault	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/John_of_Gaunt	http://dbpedia.org/resource/Philippa_of_Hainault
6	Cnut's father was Sweyn Forkbeard	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Cnut_the_Great	http://dbpedia.org/resource/Sweyn_Forkbeard
7	Otto III was the only son of the Emperor Otto II and his wife Theophanu	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Otto_III,_Holy_Roman_Emperor	http://dbpedia.org/resource/Theophanu
8	Titus succeeded his father Vespasian	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Titus	http://dbpedia.org/resource/Vespasian
9	the Varangian Grand Prince Vladimir the Great	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Yaroslav_the_Wise	http://dbpedia.org/resource/Vladimir_the_Great
10	Parker Bowles is the son of Camilla, Duchess of Cornwall and Andrew Parker Bowles	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Tom_Parker_Bowles	http://dbpedia.org/resource/Andrew_Parker_Bowles
11	of Count Christian Frederick of Stolberg-Wernigerode	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louise_of_Stolberg-Wernigerode	http://dbpedia.org/resource/Christian_Frederick_of_Stolberg-Wernigerode
12	Sippy's father was producer G. P. Sippy	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Ramesh_Sippy	http://dbpedia.org/resource/G._P._Sippy
13	Mason was the eldest son of planter and businessman George Mason V	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/George_Mason_VI	http://dbpedia.org/resource/George_Mason_V
14	Christian Frederick of Stolberg-Wernigerode (German: Christian Friedrich (Graf) zu Stolberg-Wernigerode; 8 January 1746, Wernigerode Castle – 26 May 1824, Peterwaldau) was the only son of Count Henry Ernest of Stolberg-Wernigerode	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Christian_Frederick_of_Stolberg-Wernigerode	http://dbpedia.org/resource/Henry_Ernest_of_Stolberg-Wernigerode
15	Watling was born at Fulmer, Buckinghamshire, the daughter of actors Jack Watling	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Deborah_Watling	http://dbpedia.org/resource/Jack_Watling
16	Dykstra was born in Los Angeles, California, and is the daughter of John Dykstra	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Chloe_Dykstra	http://dbpedia.org/resource/John_Dykstra
17	Princess Louise of Prussia (German: Luise Auguste Wilhelmine Amalie von Preußen, 1 February 1808, in Königsberg or Berlin – 6 December 1870, in Pauw Haus, Wassenaar) was the third surviving daughter and ninth child of Frederick William III of Prussia and Louise of Mecklenburg-Strelitz	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Princess_Louise_of_Prussia_(1808–1870)	http://dbpedia.org/resource/Louise_of_Mecklenburg-Strelitz
18	of Charles, Count of Angoulême, and Louise of Savoy	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Francis_I_of_France	http://dbpedia.org/resource/Louise_of_Savoy
19	of Charles XV of Sweden and his consort, Louise of the Netherlands	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louise_of_Sweden	http://dbpedia.org/resource/Louise_of_the_Netherlands
20	Oleg Voronin (born November 4, 1962, Criuleni) is a businessperson and the son of former Moldovan president Vladimir Voronin	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Oleg_Voronin	http://dbpedia.org/resource/Vladimir_Voronin
21	of William de Ferrers, 5th Earl of Derby	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Robert_de_Ferrers,_6th_Earl_of_Derby	http://dbpedia.org/resource/William_de_Ferrers,_5th_Earl_of_Derby
22	Gian Galeazzo Visconti (16 October 1351 – 3 September 1402), son of Galeazzo II Visconti and Bianca of Savoy	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Gian_Galeazzo_Visconti	http://dbpedia.org/resource/Bianca_of_Savoy
23	Topo Swope (born 1948) is an American actress and talent agent.Daughter of Dorothy McGuire	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Topo_Swope	http://dbpedia.org/resource/Dorothy_McGuire
24	Geldof and Paula Yates	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Pixie_Geldof	http://dbpedia.org/resource/Paula_Yates
25	Victor Albert Jay Duleep Singh	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Victor_Duleep_Singh	http://dbpedia.org/resource/Duleep_Singh
26	Halsten Stenkil	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Halsten_Stenkilsson	http://dbpedia.org/resource/Stenkil
27	Halsten Stenkil	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Halsten_Stenkilsson	http://dbpedia.org/resource/Stenkil
28	Chan and his wife, Joan Lin	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Jaycee_Chan	http://dbpedia.org/resource/Joan_Lin
29	Godrej Properties Limited, the real estate development arm of the Godrej Group, of which his father, Adi Godrej	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Pirojsha_Adi_Godrej	http://dbpedia.org/resource/Adi_Godrej
30	of King Eric II of Norway	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Margaret,_Maid_of_Norway	http://dbpedia.org/resource/Eric_II_of_Norway
31	of King Louis VI of France	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louis_VII_of_France	http://dbpedia.org/resource/Louis_VI_of_France
32	Henry was the son of Otto I, Landgrave of Hesse	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Henry_II,_Landgrave_of_Hesse	http://dbpedia.org/resource/Otto_I,_Landgrave_of_Hesse
33	of Bolko I the Strict	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Henry_I_of_Jawor	http://dbpedia.org/resource/Bolko_I_the_Strict
34	of Richard I, Duke of Normandy, and his second wife, Gunnora	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Emma_of_Normandy	http://dbpedia.org/resource/Gunnora
35	of William V, Duke of Jülich and Joanna of Hainaut	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Gerhard_VI_of_Jülich,_Count_of_Berg_and_Ravensberg	http://dbpedia.org/resource/Joanna_of_Hainaut
36	Armin, Prince of Lippe (Armin Leopold Ernst Bruno Heinrich Willa August Fürst zur Lippe; 18 August 1924 – 20 August 2015, also in Detmold) was the son of Leopold IV, Prince of Lippe and his second wife, Princess Anna of Ysenburg and Büdingen	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Armin,_Prince_of_Lippe	http://dbpedia.org/resource/Princess_Anna_of_Ysenburg_and_Büdingen
37	Nasrullah Khan (1874–1920), sometimes spelt as Nasr Ullah Khan, was shahzada (crown prince) of Afghanistan and second son of Emir Abdur Rahman Khan	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Nasrullah_Khan_(Afghanistan)	http://dbpedia.org/resource/Abdur_Rahman_Khan
38	Otto II was the youngest and sole surviving son of Otto the Great and Adelaide of Italy	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Otto_II,_Holy_Roman_Emperor	http://dbpedia.org/resource/Adelaide_of_Italy
39	Grand Duchess Olga Alexandrovna of Russia (Russian: О́льга Алекса́ндровна; 13 June [O.S. 1 June] 1882 – 24 November 1960) was the youngest child and younger daughter of Emperor Alexander III of Russia	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Grand_Duchess_Olga_Alexandrovna_of_Russia	http://dbpedia.org/resource/Alexander_III_of_Russia
40	Michael IX was the eldest son of Andronikos II Palaiologos	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Michael_IX_Palaiologos	http://dbpedia.org/resource/Andronikos_II_Palaiologos
41	Kunala (IAST: Kuṇāla ) (263 BC - ?) was a son of Emperor Ashoka	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Kunala	http://dbpedia.org/resource/Ashoka
42	Tiberius was the stepson of Augustus	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Tiberius	http://dbpedia.org/resource/Augustus
43	Muhammad Akbar (11 September 1657 – 31 March 1706) was a Mughal prince as the second son of the Mughal Emperor Aurangzeb	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Sultan_Muhammad_Akbar	http://dbpedia.org/resource/Aurangzeb
44	the younger son of King Edmund I	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Edgar_the_Peaceful	http://dbpedia.org/resource/Edmund_I
45	Akbar succeeded his father, Humayun	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Akbar	http://dbpedia.org/resource/Humayun
46	Barbara Pierce Bush (born November 25, 1981) is the elder of the fraternal twin daughters (the other is Jenna Bush Hager) of the 43rd U.S. President George W. Bush and former First Lady Laura Bush	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Barbara_Bush_(born_1981)	http://dbpedia.org/resource/Laura_Bush
47	the third son of emperor of Francia, Louis the Pious	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louis_the_German	http://dbpedia.org/resource/Louis_the_Pious
48	Commodus (/ˈkɒmədəs/; Latin: Marcus Aurelius	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Commodus	http://dbpedia.org/resource/Marcus_Aurelius
49	of King Gustav II Adolph and his wife Maria Eleonora of Brandenburg	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Christina,_Queen_of_Sweden	http://dbpedia.org/resource/Maria_Eleonora_of_Brandenburg
50	the son of Mieszko I of Poland	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Bolesław_I_the_Brave	http://dbpedia.org/resource/Mieszko_I_of_Poland
51	Shem (/ʃɛm/; Hebrew: שֵׁם, Modern Shem, Tiberian Šēm; Greek: Σήμ Sēm; Ge'ez: ሴም, Sēm; "renown; prosperity; name"; Arabic: سام Sām) was one of the sons of Noah	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Shem	http://dbpedia.org/resource/Noah
52	Shem as one of the believing sons of Noah	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Shem	http://dbpedia.org/resource/Noah
53	Renée of France (25 October 1510 – 12 June 1574), was the younger surviving child of Louis XII of France and Anne of Brittany	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Renée_of_France	http://dbpedia.org/resource/Anne_of_Brittany
54	Celentano and Claudia Mori	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Rosalinda_Celentano	http://dbpedia.org/resource/Claudia_Mori
55	Princess Pingyang (simplified Chinese: 平阳公主; traditional Chinese: 平陽公主; pinyin: Píngyáng Gōngzhǔ), formally Princess Zhao of Pingyang (平陽昭公主) (598 - 623) was the daughter of Emperor Gaozu of Tang	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Princess_Pingyang	http://dbpedia.org/resource/Emperor_Gaozu_of_Tang
56	William was the son of the unmarried Robert I, Duke of Normandy	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/William_the_Conqueror	http://dbpedia.org/resource/Robert_I,_Duke_of_Normandy
57	George Llewelyn Davies (20 July 1893 - 15 March 1915) was the eldest son of Arthur and Sylvia Llewelyn Davies	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/George_Llewelyn_Davies	http://dbpedia.org/resource/Sylvia_Llewelyn_Davies
58	the younger son of King Edmund I and his Queen, Ælfgifu of Shaftesbury	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Edgar_the_Peaceful	http://dbpedia.org/resource/Ælfgifu_of_Shaftesbury
59	Ernest was born in Munich, the son of Albert V, Duke of Bavaria	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Ernest_of_Bavaria	http://dbpedia.org/resource/Albert_V,_Duke_of_Bavaria
60	of Archibald Douglas, 5th Earl of Angus	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/George_Douglas,_Master_of_Angus	http://dbpedia.org/resource/Archibald_Douglas,_5th_Earl_of_Angus
61	of Henry Neville, 5th Earl of Westmorland	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Charles_Neville,_6th_Earl_of_Westmorland	http://dbpedia.org/resource/Henry_Neville,_5th_Earl_of_Westmorland
62	Gerhard was the third son of Dietrich of Oldenburg and his wife, Helvig of Schauenburg	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Gerhard_VI,_Count_of_Oldenburg	http://dbpedia.org/resource/Helvig_of_Schauenburg
63	of King Baldwin II of Jerusalem, and the Armenian princess Morphia of Melitene	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Melisende,_Queen_of_Jerusalem	http://dbpedia.org/resource/Morphia_of_Melitene
64	Anne was the daughter of Thomas Boleyn, 1st Earl of Wiltshire	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Anne_Boleyn	http://dbpedia.org/resource/Thomas_Boleyn,_1st_Earl_of_Wiltshire
65	Mason was the eldest son of United States patriot, statesman, and delegate from Virginia to the U.S. Constitutional Convention, George Mason IV	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/George_Mason_V	http://dbpedia.org/resource/George_Mason
66	al-Mahdī was born in 869 (15 Sha‘bān 255 AH) and assumed Imamate at 5 years of age following the death of his father Hasan al-Askari	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Muhammad_al-Mahdi	http://dbpedia.org/resource/Hasan_al-Askari
67	of fifteen children born from the first marriage of Augustus, Elector of Saxony	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Anna_of_Saxony_(1567–1613)	http://dbpedia.org/resource/Augustus,_Elector_of_Saxony
68	of John Talbot, 3rd Earl of Shrewsbury	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/George_Talbot,_4th_Earl_of_Shrewsbury	http://dbpedia.org/resource/John_Talbot,_3rd_Earl_of_Shrewsbury
69	William Herbert, 3rd Earl of Pembroke KG PC (8 April 1580 – 10 April 1630) was the son of Henry Herbert, 2nd Earl of Pembroke	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/William_Herbert,_3rd_Earl_of_Pembroke	http://dbpedia.org/resource/Henry_Herbert,_2nd_Earl_of_Pembroke
70	of Leopold I and Louise of Orléans	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Leopold_II_of_Belgium	http://dbpedia.org/resource/Louise_of_Orléans
71	Robbie" Knievel (born May 7, 1962 in Butte, Montana) is an American daredevil and son of stunt performer Evel Knievel	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Robbie_Knievel	http://dbpedia.org/resource/Evel_Knievel
72	of King Baldwin II of Jerusalem	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Melisende,_Queen_of_Jerusalem	http://dbpedia.org/resource/Baldwin_II_of_Jerusalem
73	Victoria was raised under close supervision by her German-born mother Princess Victoria of Saxe-Coburg-Saalfeld	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Queen_Victoria	http://dbpedia.org/resource/Princess_Victoria_of_Saxe-Coburg-Saalfeld
74	Catherine of Hungary (Hungarian: Katalin, Serbian: Каталина; c. 1256 – after 1314) was the second daughter of Stephen V of Hungary	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Catherine_of_Hungary,_Queen_of_Serbia	http://dbpedia.org/resource/Stephen_V_of_Hungary
75	Fadrique Alfonso of Castile, 1st Señor de Haro (1334–1358), 25th Master of the Order of Santiago (1342–1358), was the fifth illegitimate child of Alfonso XI of Castile	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Fadrique_Alfonso,_Lord_of_Haro	http://dbpedia.org/resource/Alfonso_XI_of_Castile
76	Menelaus was also popular in Greek vase painting and Greek tragedy, the latter more as a hero of the Trojan War than as a member of the doomed House of Atreus	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Menelaus	http://dbpedia.org/resource/Atreus
77	Menelaus was also popular in Greek vase painting and Greek tragedy, the latter more as a hero of the Trojan War than as a member of the doomed House of Atreus	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Menelaus	http://dbpedia.org/resource/Atreus
78	the renaissance of letters, begun by his predecessor Basil I	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Leo_VI_the_Wise	http://dbpedia.org/resource/Basil_I
79	Bono and Cher	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Chaz_Bono	http://dbpedia.org/resource/Cher
80	of Lorraine into the House of Valois-Anjou, Margaret was the second eldest daughter of René of Anjou	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Margaret_of_Anjou	http://dbpedia.org/resource/René_of_Anjou
81	of King Qing of Zhou	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/King_Ding_of_Zhou	http://dbpedia.org/resource/King_Qing_of_Zhou
82	of Gilbert de Bourbon, Count of Montpensier by Clara Gonzaga	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Renée_of_Bourbon	http://dbpedia.org/resource/Clara_Gonzaga
83	Muhammad Akbar (11 September 1657 – 31 March 1706) was a Mughal prince as the second son of the Mughal Emperor Aurangzeb and his Empress consort Dilras Banu Begum	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Sultan_Muhammad_Akbar	http://dbpedia.org/resource/Dilras_Banu_Begum
84	Akhil made his acting debut as a baby who leaves his home in the comedy film Sisindri (1994), aged one.Born into a film family on 8 April 1994 in San Jose, California, Akhil is the son of Akkineni Nagarjuna	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Akhil_Akkineni	http://dbpedia.org/resource/Akkineni_Nagarjuna
85	Bermudo III (1017 – 4 September 1037), king of León (1028 – 4 September 1037), son of Alfonso V of León	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Bermudo_III_of_León	http://dbpedia.org/resource/Alfonso_V_of_León
86	Parker Bowles is the son of Camilla, Duchess of Cornwall	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Tom_Parker_Bowles	http://dbpedia.org/resource/Camilla,_Duchess_of_Cornwall
87	of Charles I of Hungary	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louis_I_of_Hungary	http://dbpedia.org/resource/Charles_I_of_Hungary
88	of Charles VI of France	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Catherine_of_Valois	http://dbpedia.org/resource/Charles_VI_of_France
89	of Charles XV of Sweden	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louise_of_Sweden	http://dbpedia.org/resource/Charles_XV_of_Sweden
90	Richard, a son of Edward, the Black Prince	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Richard_II_of_England	http://dbpedia.org/resource/Edward,_the_Black_Prince
91	Princess Anna Monika of Saxony, Duchess of Saxony (Full German name: Prinzessin Anna Monika von Sachsen, Herzogin zu Sachsen) (4 May 1903, Lindau, Bavaria – 8 February 1976, Munich, Bavaria, Germany) was the seventh and youngest child of Frederick Augustus III of Saxony	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Princess_Anna_of_Saxony_(1903–1976)	http://dbpedia.org/resource/Frederick_Augustus_III_of_Saxony
92	of King Frederick II of Denmark	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Anne_of_Denmark	http://dbpedia.org/resource/Frederick_II_of_Denmark
93	Princess Louise of Prussia (German: Luise Auguste Wilhelmine Amalie von Preußen, 1 February 1808, in Königsberg or Berlin – 6 December 1870, in Pauw Haus, Wassenaar) was the third surviving daughter and ninth child of Frederick William III of Prussia	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Princess_Louise_of_Prussia_(1808–1870)	http://dbpedia.org/resource/Frederick_William_III_of_Prussia
94	of George II of Great Britain	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Louise_of_Great_Britain	http://dbpedia.org/resource/George_II_of_Great_Britain
95	Barbara Pierce Bush (born November 25, 1981) is the elder of the fraternal twin daughters (the other is Jenna Bush Hager) of the 43rd U.S. President George W. Bush	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Barbara_Bush_(born_1981)	http://dbpedia.org/resource/George_W._Bush
96	John Stafford, 1st Earl of Wiltshire KG,KB (24 November 1427 – 8 May 1473) was an English nobleman, the youngest son of Humphrey Stafford, 1st Duke of Buckingham	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/John_Stafford,_1st_Earl_of_Wiltshire	http://dbpedia.org/resource/Humphrey_Stafford,_1st_Duke_of_Buckingham
97	Tiberius (Greek: Τιβέριος, Tiberios) was the only son of the Byzantine emperor Justinian II	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Tiberius_(son_of_Justinian_II)	http://dbpedia.org/resource/Justinian_II
98	of Philip, Duke of Parma	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Maria_Luisa_of_Parma	http://dbpedia.org/resource/Philip,_Duke_of_Parma
99	Maria Anna of Spain (18 August 1606 – 13 May 1646), Infanta of Spain, the youngest daughter of King Philip III of Spain	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Maria_Anna_of_Spain	http://dbpedia.org/resource/Philip_III_of_Spain
100	of Philip IV of France	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Isabella_of_France	http://dbpedia.org/resource/Philip_IV_of_France
101	Victoria was the daughter of Prince Edward, Duke of Kent and Strathearn	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Queen_Victoria	http://dbpedia.org/resource/Prince_Edward,_Duke_of_Kent_and_Strathearn
102	Beverly Vergel was born in Manila, Philippines to actors César Ramirez and Alicia Vergel	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Beverly_Vergel	http://dbpedia.org/resource/Alicia_Vergel
103	Henry II (German: Heinrich, Dutch:Hendrik, French: Henri) was Count of Louvain (Leuven) from 1054 through 1071 (?). Henry II was the son of Lambert II, Count of Louvain	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Henry_II,_Count_of_Louvain	http://dbpedia.org/resource/Lambert_II,_Count_of_Louvain
104	Jamie Anderson is an English producer, director and writer best known for his work on the Doctor Who and Terrahawks audio plays for Big Finish Productions, and for his work continuing the legacy of his late father Gerry Anderson	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Jamie_Anderson_(producer)	http://dbpedia.org/resource/Gerry_Anderson
105	Guru in Sikhism on 7 October 1661, succeeding his father, Guru Har Rai	http://dbpedia.org/ontology/parent	http://dbpedia.org/resource/Guru_Har_Krishan	http://dbpedia.org/resource/Guru_Har_Rai
